timestamp,fecha,hora,dia_semana,franja_horaria,par,estrategia,direccion,resultado,monto,ganancia,balance,racha_perdidas_momento
2026-07-26 12:46:00,2026-07-26,12:46:00,domingo,12:00-12:59,AUDCAD-OTC,patron_velas,BUY,win,4.4,3.48,203.96,0
2026-07-26 12:55:00,2026-07-26,12:55:00,domingo,12:00-12:59,GBPUSD-OTC,tendencia_rsi,BUY,loss,2.0,-2.0,201.96,1
2026-07-26 13:06:00,2026-07-26,13:06:00,domingo,13:00-13:59,AUDCAD-OTC,patron_velas,SELL,win,2.0,1.58,203.54,0
2026-07-26 13:25:00,2026-07-26,13:25:00,domingo,13:00-13:59,EURUSD-OTC,reversion_bb,SELL,win,2.0,1.74,205.28,0
2026-07-26 13:44:00,2026-07-26,13:44:00,domingo,13:00-13:59,EURUSD-OTC,patron_velas,SELL,win,2.0,1.74,207.02,0
2026-07-26 13:52:00,2026-07-26,13:52:00,domingo,13:00-13:59,AUDCAD-OTC,tendencia_rsi,BUY,loss,2.0,-2.0,205.02,1
2026-07-26 14:06:00,2026-07-26,14:06:00,domingo,14:00-14:59,USDJPY-OTC,reversion_bb,SELL,win,2.0,1.64,206.66,0
2026-07-26 14:10:00,2026-07-26,14:10:00,domingo,14:00-14:59,EURJPY-OTC,reversion_bb,SELL,loss,2.0,-2.0,204.66,1
2026-07-26 14:26:00,2026-07-26,14:26:00,domingo,14:00-14:59,EURUSD-OTC,tendencia_rsi,BUY,win,2.0,1.74,206.4,0
2026-07-26 14:44:00,2026-07-26,14:44:00,domingo,14:00-14:59,EURJPY-OTC,patron_velas,BUY,loss,4.4,-4.4,202.0,2
2026-07-26 15:08:00,2026-07-26,15:08:00,domingo,15:00-15:59,USDJPY-OTC,tendencia_rsi,BUY,win,2.0,1.64,203.64,0
2026-07-26 15:26:00,2026-07-26,15:26:00,domingo,15:00-15:59,AUDCAD-OTC,reversion_bb,BUY,win,4.4,3.48,207.12,0
2026-07-26 15:28:00,2026-07-26,15:28:00,domingo,15:00-15:59,AUDCAD-OTC,reversion_bb,SELL,win,2.0,1.58,208.7,0
2026-07-26 15:39:00,2026-07-26,15:39:00,domingo,15:00-15:59,GBPUSD-OTC,patron_velas,BUY,win,4.4,3.74,212.44,0
2026-07-26 15:56:00,2026-07-26,15:56:00,domingo,15:00-15:59,EURUSD-OTC,patron_velas,BUY,win,2.0,1.74,214.18,0
2026-07-26 16:04:00,2026-07-26,16:04:00,domingo,16:00-16:59,USDJPY-OTC,patron_velas,SELL,loss,2.0,-2.0,212.18,1
2026-07-26 16:26:00,2026-07-26,16:26:00,domingo,16:00-16:59,USDJPY-OTC,reversion_bb,BUY,loss,4.4,-4.4,207.78,2
2026-07-26 16:30:00,2026-07-26,16:30:00,domingo,16:00-16:59,EURJPY-OTC,tendencia_rsi,SELL,win,9.68,7.74,215.52,0
2026-07-26 16:36:00,2026-07-26,16:36:00,domingo,16:00-16:59,GBPUSD-OTC,reversion_bb,SELL,win,2.0,1.7,217.22,0
2026-07-26 16:39:00,2026-07-26,16:39:00,domingo,16:00-16:59,EURJPY-OTC,patron_velas,SELL,win,2.0,1.6,218.82,0
2026-07-26 17:01:00,2026-07-26,17:01:00,domingo,17:00-17:59,EURUSD-OTC,patron_velas,BUY,loss,2.0,-2.0,216.82,1
2026-07-26 17:26:00,2026-07-26,17:26:00,domingo,17:00-17:59,EURJPY-OTC,reversion_bb,BUY,loss,2.0,-2.0,214.82,1
2026-07-26 17:33:00,2026-07-26,17:33:00,domingo,17:00-17:59,EURUSD-OTC,reversion_bb,SELL,win,4.4,3.83,218.65,0
2026-07-26 17:56:00,2026-07-26,17:56:00,domingo,17:00-17:59,EURJPY-OTC,tendencia_rsi,BUY,loss,4.4,-4.4,214.25,2
2026-07-26 18:01:00,2026-07-26,18:01:00,domingo,18:00-18:59,USDJPY-OTC,patron_velas,BUY,loss,9.68,-9.68,204.57,0
2026-07-26 18:15:00,2026-07-26,18:15:00,domingo,18:00-18:59,USDJPY-OTC,patron_velas,BUY,loss,2.0,-2.0,202.57,1
2026-07-26 18:20:00,2026-07-26,18:20:00,domingo,18:00-18:59,EURJPY-OTC,reversion_bb,BUY,loss,9.68,-9.68,192.89,0
2026-07-26 18:26:00,2026-07-26,18:26:00,domingo,18:00-18:59,USDJPY-OTC,reversion_bb,SELL,loss,4.4,-4.4,188.49,2
2026-07-26 18:34:00,2026-07-26,18:34:00,domingo,18:00-18:59,EURJPY-OTC,reversion_bb,SELL,loss,2.0,-2.0,186.49,1
2026-07-26 18:39:00,2026-07-26,18:39:00,domingo,18:00-18:59,AUDCAD-OTC,patron_velas,SELL,loss,2.0,-2.0,184.49,1
2026-07-26 18:47:00,2026-07-26,18:47:00,domingo,18:00-18:59,EURUSD-OTC,reversion_bb,SELL,loss,2.0,-2.0,182.49,1
2026-07-26 19:07:00,2026-07-26,19:07:00,domingo,19:00-19:59,AUDCAD-OTC,patron_velas,SELL,loss,4.4,-4.4,178.09,2
2026-07-26 19:20:00,2026-07-26,19:20:00,domingo,19:00-19:59,AUDCAD-OTC,tendencia_rsi,SELL,loss,9.68,-9.68,168.41,0
2026-07-26 19:24:00,2026-07-26,19:24:00,domingo,19:00-19:59,EURJPY-OTC,tendencia_rsi,SELL,win,4.4,3.52,171.93,0
2026-07-26 19:44:00,2026-07-26,19:44:00,domingo,19:00-19:59,EURUSD-OTC,reversion_bb,SELL,loss,4.4,-4.4,167.53,2
2026-07-26 19:58:00,2026-07-26,19:58:00,domingo,19:00-19:59,GBPUSD-OTC,patron_velas,BUY,loss,2.0,-2.0,165.53,1
2026-07-26 20:17:00,2026-07-26,20:17:00,domingo,20:00-20:59,GBPUSD-OTC,reversion_bb,SELL,win,4.4,3.74,169.27,0
2026-07-26 20:22:00,2026-07-26,20:22:00,domingo,20:00-20:59,GBPUSD-OTC,tendencia_rsi,SELL,win,2.0,1.7,170.97,0
2026-07-26 20:40:00,2026-07-26,20:40:00,domingo,20:00-20:59,GBPUSD-OTC,tendencia_rsi,BUY,win,2.0,1.7,172.67,0
2026-07-26 20:59:00,2026-07-26,20:59:00,domingo,20:00-20:59,EURJPY-OTC,reversion_bb,SELL,win,2.0,1.6,174.27,0
2026-07-27 07:15:00,2026-07-27,07:15:00,lunes,07:00-07:59,GBPUSD-OTC,tendencia_rsi,SELL,loss,2.0,-2.0,172.27,1
2026-07-27 07:20:00,2026-07-27,07:20:00,lunes,07:00-07:59,GBPUSD-OTC,tendencia_rsi,SELL,loss,4.4,-4.4,167.87,2
2026-07-27 07:44:00,2026-07-27,07:44:00,lunes,07:00-07:59,USDJPY-OTC,reversion_bb,SELL,loss,9.68,-9.68,158.19,0
2026-07-27 08:05:00,2026-07-27,08:05:00,lunes,08:00-08:59,USDJPY-OTC,tendencia_rsi,SELL,win,2.0,1.64,159.83,0
2026-07-27 08:28:00,2026-07-27,08:28:00,lunes,08:00-08:59,USDJPY-OTC,reversion_bb,SELL,win,2.0,1.64,161.47,0
2026-07-27 08:32:00,2026-07-27,08:32:00,lunes,08:00-08:59,USDJPY-OTC,tendencia_rsi,BUY,win,2.0,1.64,163.11,0
2026-07-27 08:46:00,2026-07-27,08:46:00,lunes,08:00-08:59,GBPUSD-OTC,patron_velas,BUY,loss,9.68,-9.68,153.43,0
2026-07-27 09:05:00,2026-07-27,09:05:00,lunes,09:00-09:59,AUDCAD-OTC,patron_velas,SELL,win,2.0,1.58,155.01,0
2026-07-27 09:27:00,2026-07-27,09:27:00,lunes,09:00-09:59,AUDCAD-OTC,tendencia_rsi,SELL,loss,2.0,-2.0,153.01,1
2026-07-27 09:52:00,2026-07-27,09:52:00,lunes,09:00-09:59,GBPUSD-OTC,patron_velas,SELL,win,2.0,1.7,154.71,0
2026-07-27 10:01:00,2026-07-27,10:01:00,lunes,10:00-10:59,EURUSD-OTC,patron_velas,BUY,loss,9.68,-9.68,145.03,0
2026-07-27 10:12:00,2026-07-27,10:12:00,lunes,10:00-10:59,EURUSD-OTC,tendencia_rsi,BUY,loss,2.0,-2.0,143.03,1
2026-07-27 10:25:00,2026-07-27,10:25:00,lunes,10:00-10:59,USDJPY-OTC,reversion_bb,BUY,win,2.0,1.64,144.67,0
2026-07-27 10:31:00,2026-07-27,10:31:00,lunes,10:00-10:59,EURUSD-OTC,reversion_bb,BUY,loss,4.4,-4.4,140.27,2
2026-07-27 10:46:00,2026-07-27,10:46:00,lunes,10:00-10:59,AUDCAD-OTC,patron_velas,SELL,loss,4.4,-4.4,135.87,2
2026-07-27 11:07:00,2026-07-27,11:07:00,lunes,11:00-11:59,EURJPY-OTC,tendencia_rsi,BUY,win,2.0,1.6,137.47,0
2026-07-27 11:24:00,2026-07-27,11:24:00,lunes,11:00-11:59,GBPUSD-OTC,tendencia_rsi,BUY,win,2.0,1.7,139.17,0
2026-07-27 11:30:00,2026-07-27,11:30:00,lunes,11:00-11:59,USDJPY-OTC,reversion_bb,BUY,loss,2.0,-2.0,137.17,1
2026-07-27 11:49:00,2026-07-27,11:49:00,lunes,11:00-11:59,GBPUSD-OTC,reversion_bb,SELL,win,2.0,1.7,138.87,0
